tanggal,deskripsi_transaksi,kategori,nominal
2024-11-26,pengeluaran ongkir anteraja same day mumpung akhir bulan kering,Lain-lain,7673.0
2024-12-08,beli royale pelembut dan,Belanja,21200.0
2023-05-14,nyemil cilor maklor depan sd dan pecel lele pinggir jalan,Konsumsi,195000.0
2022-08-06,carter travel baraya jakarta bandung dan ojol nyasar,Transportasi,5834.0
2024-04-06,"sesuai resep dokter kemarin, biaya koyo salonpas hangat",Kesehatan,69042.0
2024-01-17,beli raw food beef,Belanja,35000.0
2024-01-05,order logitech b100 mouse wired,Belanja,145000.0
2023-04-20,order susu zee sachet 40gr,Konsumsi,37900.0
2023-06-03,order [ori] icupplier premium,Belanja,124000.0
2023-11-19,iuran galon le minerale asli,Tagihan,18328.0
2021-12-11,nambal krl commuter line dan mrt jakarta hi,Transportasi,17524.0
2023-04-05,napolly lemari big,Konsumsi,510000.0
2023-11-10,chicken rice bowl pak joko,Konsumsi,44000.0
2021-08-27,nge-grab lotek double bakwan bu rina di shopeefood,Konsumsi,98000.0
2024-11-19,ganti ember cucian baru,Tagihan,41591.0
2021-10-23,nyobain sate kambing deket rumah,Konsumsi,104000.0
2023-08-10,topup spotify family plan lagi buat push rank epic,Hiburan,495000.0
2023-01-04,periksa promag cair sakit maag dan koyo salonpas hangat,Kesehatan,95387.0
2023-01-16,order tabung oksigen komplit +,Konsumsi,640000.0
2024-03-03,beli adaptor charger laptop notebook,Belanja,90000.0
2023-04-21,ongkos urus kotak amal masjid jumat dan pengamen jalanan ngamen,Lain-lain,440000.0
2023-01-01,order boneka kuroomi pelangi jumbo,Belanja,116000.0
2023-12-09,sewa angkot 06,Transportasi,10768.0
2024-05-25,"ke kantor buru-buru, naik transjakarta busway",Transportasi,26389.0
2023-12-06,sedekah denda tilang polisi lalu lintas,Lain-lain,494000.0
2024-08-16,checkout powerbank mini kapasitas 10000mah,Transportasi,29999.0
2024-08-06,cicil wifi indihome 30mbps pas bulan depan lunas amin,Tagihan,132028.0
2023-12-28,kaos oversize cottonology airlogy,Belanja,300000.0
2023-10-17,checkout xiaomi photo printer 1s,Belanja,349000.0
2024-04-16,nambal maxim bike karena di spbu pertamina,Transportasi,197000.0
2023-10-23,pisah keju bu rt di pinggir jalan,Konsumsi,76000.0
2024-01-02,beli obat nyamuk hit elektrik,Tagihan,11651.0
2022-08-28,grabfood paket ayam mbak yanti,Konsumsi,25000.0
2023-06-19,checkout shumo meja tulis,Transportasi,625000.0
2024-04-19,order giftme bingkai foto,Belanja,76500.0
2022-05-06,"buat jaga-jaga amal, pengeluaran ongkir anteraja same day",Lain-lain,180430.0
2021-03-21,hodl reksadana sucorinvest equity lagi tahan jangka panjang aja,Investasi,539981.0
2024-11-24,sewa pertamax turbo shell dan gojek goride,Transportasi,67332.0
2023-09-28,beli kalung italy warna emas,Investasi,30160.0
2021-04-14,biaya main timezone kartu,Hiburan,91907.0
2022-05-04,biaya halodoc spesialis dalam lagi pegel-pegel abis olahraga,Kesehatan,22825.0
2024-08-21,order robot air 10,Belanja,158700.0
2023-04-18,"otomatis potong saldo, tagihan akulaku cicilan hp",Tagihan,116000.0
2023-01-27,"di tokopedia official store, borong parfum lokal hmns",Belanja,387000.0
2022-09-25,gofood paket soto ayam bu sari,Konsumsi,45000.0
2023-05-19,check-up obat tetes mata insto lagi buat jaga kondisi badan,Kesehatan,8010.0
2024-03-07,ongkos urus kondangan temen sma,Lain-lain,3643.0
2024-06-01,geoff max official,Belanja,111000.0
2022-08-18,nasi telur pak kumis deket kosan,Konsumsi,65000.0
2021-05-29,tadi pesen panas 2 di warung langganan,Konsumsi,107000.0
2022-02-11,cair uang freelance web design alhamdulillah cair,Pendapatan,5377.0
2024-07-31,beli tas ptg messenger,Belanja,252000.0
2024-09-01,beli karpet permadani 160x210cm,Belanja,443000.0
2024-03-22,pesan kereta kai eksekutif biar gak telat kelas,Transportasi,37046.0
2021-07-23,honor nge-mc acara kampus dan jualan seblak online,Pendapatan,67885.0
2023-03-28,topup tiket dufan ancol karena dapet promo murah,Hiburan,65000.0
2024-01-25,beli cek darah lab prodia lagi masuk angin parah,Kesehatan,371000.0
2022-11-06,vaksin obat merah betadine luka karena biar fit terus,Kesehatan,140546.0
2022-12-14,tiket dufan ancol me time berharga,Hiburan,154280.0
2019-11-02,bungkus ayam panggang paha bu rina,Konsumsi,34000.0
2023-11-18,belanja parfum lokal hmns buat kado temen,Belanja,617000.0
2021-03-28,"udah potong pajak, fee beasiswa kampus turun",Pendapatan,64519.0
2023-01-30,ayam goreng warung langganan di pujasera,Konsumsi,89000.0
2024-02-29,order tatakan pot polos,Belanja,3000.0
2024-09-05,checkout custom keychain acrylic uv,Belanja,6300.0
2021-05-25,sapu lantai mangkok biar gak bau,Tagihan,27688.0
2021-09-13,biaya koyo salonpas hangat karena pegel-pegel abis olahraga,Kesehatan,135404.0
2022-11-20,beli bensin gojek goride pak ogah simpang,Transportasi,87672.0
2023-03-15,sikat ayam geprek bensu dan chatime hazelnut milk tea,Konsumsi,53000.0
2021-12-01,cair uang hadiah lomba 17an,Pendapatan,102859.0
2024-12-13,beli kabel lan 50m cat6,Belanja,198000.0
2021-12-10,pesen dory grill di pinggir jalan,Konsumsi,71000.0
2021-01-09,topup netflix premium 4k dan spotify family plan,Hiburan,57086.0
2023-05-10,kereta kai eksekutif biar gak telat kelas,Transportasi,3149.0
2022-03-27,"eceran pinggir jalan, bayar kereta kai eksekutif",Transportasi,78384.0
2020-02-01,gofood tahu walik 5pcs,Konsumsi,128000.0
2022-08-14,saham bbca bank bca buat masa depan,Investasi,261359.0
2024-03-20,checkout exclusive kaos band official,Transportasi,475000.0
2021-01-26,obat merah betadine luka lagi pusing berat nugas,Kesehatan,12270.0
2024-04-11,gergaji lipat serbaguna,Belanja,48090.0
2023-10-27,beli gergaji tangan 3,Belanja,52500.0
2023-02-06,kai gunting kuku nail,Belanja,138000.0
2024-04-11,"buat jaga-jaga di tas, beli masker medis sensi 1 box",Kesehatan,33022.0
2023-06-27,cobain pecel lele pinggir jalan dan mie gacoan level 3,Konsumsi,17000.0
2023-01-11,langganan disney+ hotstar kebutuhan batin,Hiburan,59076.0
2024-04-05,bayar kredivo limit baru via mbanking bca,Tagihan,625000.0
2021-01-06,booking mabar warnet vip buat healing bentar penat,Hiburan,57471.0
2019-10-05,makan paket geprek pak min di abang-abang,Konsumsi,141000.0
2022-09-10,denda sumbangan rt 17an ikhlasin aja dah,Lain-lain,23134.0
2021-06-07,"buat jaga kondisi badan, vaksin panadol flu dan batuk",Kesehatan,125746.0
2024-02-13,gaji freelance web design dan thr lebaran dari om,Pendapatan,3649.0
2024-03-07,checkout scarlet racing karburator,Transportasi,312130.0
2023-03-13,deposit ethereum eth mumpung fundamental kuat,Investasi,528000.0
2022-01-30,"sama temen kampus, bayar nongkrong warkop sampe pagi",Hiburan,119464.0
2022-06-30,tagihan kosan induk udah jatuh tempo h-1,Tagihan,62018.0
2024-02-28,sedekah materai 10000 kantor pos gegara relain aja,Lain-lain,207083.0
2024-01-19,dollar cost averaging saham tlkm telkom dan bitcoin btc,Investasi,429488.0
2023-12-29,lenovo xt85 ii tws,Belanja,139000.0
2021-01-30,hodl kripto indodax koin solana,Investasi,143801.0
2021-01-19,"kalah taruhan bola, bayar rental ps5 sejam",Hiburan,27733.0
2023-05-06,order gtt payung transparan style,Belanja,16100.0
2022-10-02,ganti lampu philips 10 watt pas biar bersih wangi,Tagihan,78707.0
2022-10-02,naik kereta kai eksekutif lagi pak ogah simpang,Transportasi,27863.0
2024-02-17,"relain aja, sedekah pengamen jalanan ngamen",Lain-lain,12703.0
2023-08-28,bonus beasiswa kampus turun dan cashback ovo paylater,Pendapatan,308387.0
2021-07-27,mie iblis mas agus di pujasera,Konsumsi,57000.0
2023-05-04,order paket 10 pcs ukuran,Belanja,169900.0
2023-05-26,nyobain tanoshi c toko sebelah kampus,Konsumsi,111000.0
2023-12-30,spotify family plan satu bulan full,Hiburan,385000.0
2023-09-02,tagihan kredit motor beat dan tagihan kosan induk,Tagihan,75873.0
2024-01-19,nambal kereta kai eksekutif dan flazz bca card,Transportasi,10864.0
2023-04-09,pengeluaran kotak amal masjid jumat gegara semoga berkah,Lain-lain,315000.0
2024-01-20,dollar cost averaging saham tlkm telkom karena lagi turun harga diskon,Investasi,123511.0
2021-09-11,"satu bulan full, bayar spotify family plan",Hiburan,108932.0
2019-12-26,nyobain nasi rawon komplit warung depan rumah deket rumah,Konsumsi,143000.0
2022-03-08,naik mrt jakarta hi,Transportasi,13803.0
2024-04-08,pengeluaran parkir liar indomaret,Lain-lain,485000.0
2021-10-20,beli obat merah betadine luka,Kesehatan,23946.0
2023-01-02,lagi pengen baba hemat toko sebelah kampus,Konsumsi,50000.0
2022-12-15,isi e-money mandiri kartu buat pas hujan deres,Transportasi,24788.0
2024-10-29,belmont kasur lipat,Belanja,659000.0
2023-12-28,check-up koyo salonpas hangat karena badan agak meriang demam,Kesehatan,5498.0
2023-03-21,ikea enhet cermin kaca,Belanja,500000.0
2023-03-17,beli hanger kawat 88,Belanja,8088.0
2023-09-23,order omidoki t-shirt black,Belanja,68211.0
2024-07-30,beli gunung sewu sapu kita,Belanja,28300.0
2023-06-09,order dove deeply nourishing,Belanja,70350.0
2022-06-10,ongkos urus print skripsi berwarna jilid darurat gak ada pilihan,Lain-lain,13863.0
2022-10-26,akulaku cicilan hp bulan depan lunas amin,Tagihan,88809.0
2023-05-08,obat merah betadine luka puskesmas terdekat aja,Kesehatan,152000.0
2022-01-12,"sisa setengah lagi, cicil kartu kredit bca everyday",Tagihan,273586.0
2023-11-16,periksa dokter gigi cabut gigi sesuai resep dokter kemarin,Kesehatan,136314.0
2022-02-13,jajan mix biryani mandi di pujasera,Konsumsi,84000.0
2022-11-23,sewa parkir motor liar gegara bawa barang banyak,Transportasi,24659.0
2023-05-27,auto debet kartu kredit bca everyday sisa setengah lagi,Tagihan,671000.0
2023-07-01,biaya parkir liar indomaret,Lain-lain,42887.0
2023-08-14,"bungkus karet dua, makan siang basreng pedas jeruk",Konsumsi,80000.0
2023-07-17,token listrik pln 100k berat tapi wajib,Tagihan,187820.0
2022-11-15,ganti ember cucian baru buat patungan sekamar berdua,Tagihan,179914.0
2023-06-09,ricebowl - teriyaki kang asep via gofood,Konsumsi,114000.0
2022-06-26,tadi pesen special yamie panda,Konsumsi,131000.0
2023-08-30,nasi padang lauk rendang via ojol promo,Konsumsi,207000.0
2023-01-04,okeyuk- sikat gigi,Belanja,33000.0
2022-11-13,nasi + ayam warung depan rumah di warung langganan,Konsumsi,114000.0
2024-03-07,makan hokben simple set level pedas mampus,Konsumsi,205000.0
2024-10-05,pesan ganti oli motul,Transportasi,10818.0
2023-04-06,gofood tongkol balado lewat ojol,Konsumsi,67000.0
2021-09-15,"semoga berkah, ongkos urus parkir liar indomaret",Lain-lain,32059.0
2023-10-19,delivery mie ayam pangsit yamin pas dekat kosan,Konsumsi,159000.0
2022-12-30,gembok pagar karatan buat stok sebulan,Tagihan,11540.0
2023-09-06,checkout 【kayu padat】meja makan,Transportasi,298000.0
2023-04-01,beli buttermilk fried chicken bu ani,Konsumsi,24000.0
2024-10-21,"checkout jodoh di tangan tuhan,",Belanja,89000.0
2024-08-05,grab n go,Belanja,414000.0
2023-01-06,order bihun krenyes kemas,Investasi,25000.0
2023-01-17,dokter gigi cabut gigi sakit perut gak karuan,Kesehatan,96654.0
2024-08-27,ngelunasin kredit motor beat,Tagihan,149517.0
2022-03-24,terima uang jajan tambahan buat nabung saham,Pendapatan,147832.0
2023-10-20,checkout glow soap with retinol,Belanja,28000.0
2024-05-01,beli bracket woodpanel / wallboard,Belanja,1999.0
2023-06-02,check-up halodoc spesialis dalam biar fit terus,Kesehatan,19000.0
2023-09-08,masker wajah whitening,Kesehatan,58500.0
2021-02-18,keperluan obat nyamuk hit elektrik,Tagihan,20526.0
2021-08-29,bayar sapu lantai mangkok lagi rusak mendadak,Tagihan,40331.0
2024-02-08,jamu pegal linu sidomuncul puskesmas terdekat aja,Kesehatan,67000.0
2023-02-12,soderta peel off mask,Kesehatan,159999.0
2024-03-15,order baselayer rashguard waldos stadium,Belanja,149900.0
2023-10-10,order studio tropik flawless priming,Belanja,93100.0
2022-11-09,nabung saham goto bluechip,Investasi,204035.0
2023-02-25,topup portofolio saham goto bluechip dan sbn ritel obligasi negara,Investasi,423000.0
2023-05-03,checkout maxim - toples,Belanja,17500.0
2023-03-15,nitip nasi kepala bu sari di warung langganan,Konsumsi,28000.0
2020-07-25,beli bihun asin,Konsumsi,42000.0
2024-01-07,order feibao mesin bor,Tagihan,731150.0
2022-11-25,bayar tambal ban tubeless,Transportasi,88084.0
2021-07-26,jajan pasti ada deket kosan,Konsumsi,110000.0
2022-02-20,pesen ayam lada,Konsumsi,137000.0
2023-05-02,order kabel lan 35m utp,Transportasi,76805.0
2019-11-28,nasi rames buto langganan di warung depan,Konsumsi,48000.0
2023-08-27,makan malam chatime hazelnut milk tea,Konsumsi,88000.0
2021-02-07,deposit ethereum eth lagi turun harga diskon,Investasi,448033.0
2024-03-25,angkot 06 pulang pergi,Transportasi,171000.0
2021-05-16,bakar uang buat diamond ml promo kebutuhan batin,Hiburan,178794.0
2024-01-18,miyako blender plastik,Konsumsi,389742.0
2019-10-27,magelangan cabang tangerang di abang-abang,Konsumsi,134000.0
2021-04-24,bayar enervon c multivitamin karena buat jaga kondisi badan,Kesehatan,11562.0
2023-11-17,seblak jamur kuping warung depan rumah pake grab,Konsumsi,33000.0
2023-02-16,nasi + warung langganan di warung depan,Konsumsi,90000.0
2023-12-03,benerin service ac kosan gak dingin,Tagihan,21910.0
2024-02-27,beli hiasan dinding gambar,Belanja,7600.0
2023-03-06,setor kartu kredit bca everyday berat tapi wajib,Tagihan,478000.0
2023-09-05,konsul dokter gigi cabut gigi buat jaga-jaga di tas,Kesehatan,134040.0
2019-09-02,large + bu rt,Konsumsi,137000.0
2024-04-07,topup mabar warnet vip,Hiburan,257000.0
2022-07-29,"puskesmas terdekat aja, tebus obat obat bodrex extra",Kesehatan,23236.0
2021-02-16,shopeefood ayam crispy di mall,Konsumsi,32000.0
2022-06-17,topup tiket dufan ancol dan netflix premium 4k,Hiburan,39459.0
2023-11-02,nyetok parfum lokal hmns di miniso,Belanja,214000.0
2024-01-30,checkout keramik lantai glossy,Belanja,63525.0
2024-03-08,booking nongkrong warkop sampe pagi dan langganan disney+ hotstar,Hiburan,284000.0
2023-11-03,soup buah biasa pak joko deket rumah,Konsumsi,21000.0
2022-02-10,topup e-money mandiri kartu pas biar gak telat kelas,Transportasi,69963.0
2023-07-16,setor paylater shopee kemarin,Tagihan,294000.0
2024-10-01,biliar bareng temen tongkrongan bareng pacar tersayang,Hiburan,29786.0
2020-03-15,teh es warung sebelah deket rumah,Konsumsi,71000.0
2023-09-22,halodoc spesialis dalam lagi masuk angin parah,Kesehatan,347000.0
2023-01-12,panadol flu dan batuk alhamdulillah sehat,Kesehatan,121838.0
2023-07-16,vaksin vitamin c ipi botol kecil karena lagi masuk angin parah,Kesehatan,22223.0
2021-11-26,topup nongkrong warkop sampe pagi biar gak bosen di kosan,Hiburan,40577.0
2024-03-20,beli sania minyak goreng,Belanja,44000.0
2021-02-15,"full tank biar awet, bayar travel baraya jakarta bandung",Transportasi,19162.0
2024-11-04,setor paket data by.u 50gb dan token listrik pln 100k,Tagihan,459564.0
2023-04-24,bayar panadol flu dan batuk dan urut tradisional keseleo,Kesehatan,346000.0
2024-02-18,topup bpjs kesehatan kelas 3 udah jatuh tempo h-1,Tagihan,107000.0
2024-12-02,booking main timezone kartu karena buat push rank epic,Hiburan,175681.0
2022-07-25,check-up panadol flu dan batuk mumpung sakit perut gak karuan,Kesehatan,11022.0
2023-02-02,checkout kotak amal kotak uang,Belanja,60000.0
2024-05-11,gaji uang jajan tambahan dan beasiswa kampus turun,Pendapatan,55105.0
2023-08-25,beli paper lunch box sekat,Belanja,2550.0
2023-01-18,wifi indihome 30mbps via mbanking bca,Tagihan,22000.0
2023-10-27,beli kickers flatshoes wanita,Belanja,42000.0
2023-03-30,"kos putra bebas, ganti sapu lantai mangkok",Tagihan,649000.0
2024-09-25,order littlekimy - cardigan,Belanja,58410.0
2020-02-08,nasi + cak udin di pinggir jalan,Konsumsi,45000.0
2023-01-26,grabfood nasi padang lauk rendang dan sate taichan senayan,Konsumsi,157000.0
2024-04-02,checkout gatsby urban cologne 125,Transportasi,22000.0
2024-11-13,miranda hair serum strong,Kesehatan,13100.0
2023-03-24,beli mutiara lubang tengah,Transportasi,10000.0
2022-09-18,gado gado warung langganan via gofood,Konsumsi,60000.0
2021-06-06,mie goreng mbak yanti deket kosan,Konsumsi,56000.0
2023-01-05,konsul koyo salonpas hangat gegara biar fit terus,Kesehatan,225000.0
2023-02-06,tadi pesen telur dadar di pinggir jalan,Konsumsi,27000.0
2021-01-15,"wajib bulanan kosan, bayar token kosan patungan",Tagihan,45207.0
2023-04-17,java pak kumis di pujasera,Konsumsi,87000.0
2024-04-09,checkout beauvrys professional hair serum,Kesehatan,33000.0
2023-12-31,carter angkot 06,Transportasi,3963.0
2023-09-02,sedekah fotocopy ktp dan kk dan bungkus kado temen ultah,Lain-lain,217000.0
2023-01-27,langganan spotify family plan pas biar gak bosen di kosan,Hiburan,119373.0
2023-10-10,urut tradisional keseleo sakit perut gak karuan,Kesehatan,131000.0
2024-11-16,order hiasan dinding wall,Belanja,9800.0
2022-01-10,paket hemat double mas agus lewat ojol,Konsumsi,138000.0
2024-09-19,checkout miniatur botol susu aksesoris,Konsumsi,8500.0
2021-02-17,ongkos travel baraya jakarta bandung,Transportasi,2224.0
2023-07-03,order azarine hydrasoothe sunscreen gel,Belanja,52150.0
2023-02-15,dollar cost averaging saham tlkm telkom buat lagi turun harga diskon,Investasi,179973.0
2022-09-23,pesan tambal ban tubeless dan angkot 06,Transportasi,18836.0
2023-08-12,bakar uang buat spotify family plan bareng pacar tersayang,Hiburan,43655.0
2024-01-25,"kebutuhan batin, sewa karokean inul vizta 2 jam",Hiburan,77020.0
2021-10-19,ngelunasin paket data by.u 50gb buat via mbanking bca,Tagihan,64050.0
2023-03-22,borong jas hujan axio di tokopedia official store,Belanja,630000.0
2021-12-08,sbn ritel obligasi negara diversifikasi biar aman,Investasi,318492.0
2024-11-15,bitcoin btc fundamental kuat,Investasi,81827.0
2022-12-29,sewa transjakarta busway lagi biar gak telat kelas,Transportasi,17831.0
2023-07-11,nyemil bakso beranak level pedas mampus,Konsumsi,45000.0
2022-09-08,jajan mini jumbo bu rt,Konsumsi,79000.0
2024-01-24,order 50 benih bibit matahari,Belanja,27000.0
2024-08-30,starter motor gmw-x2-18 phase,Transportasi,257500.0
2023-11-29,checkout vortexseries oni x1,Belanja,399000.0
2023-07-16,beli tiket youtube premium no iklan,Hiburan,99000.0
2021-04-21,isi pertamax turbo shell dan tol dalam kota,Transportasi,4714.0
2023-08-16,beli wardah vitamin c,Kesehatan,119000.0
2022-02-14,naik gojek goride,Transportasi,16586.0
2021-05-16,langganan bioskop xxi premiere,Hiburan,291507.0
2023-02-02,ganti lampu philips 10 watt buat titip ibu kos di depan,Tagihan,23038.0
2024-12-10,beli momami kids gentle body,Belanja,53750.0
2021-02-16,cair uang nge-mc acara kampus dan bagi hasil bisnis temen,Pendapatan,402612.0
2023-08-03,pisau dapur set,Belanja,18990.0
2022-01-18,"biar gak bosen di kosan, langganan main timezone kartu",Hiburan,207042.0
2023-12-05,gofood mie gacoan level 3 lagi bungkus karet dua,Konsumsi,24000.0
2024-06-06,checkout hairshopstore - kerastase bain,Belanja,550000.0
2024-06-27,checkout bibit mangga gandaria,Belanja,42525.0
2023-03-05,gunting kuku warna,Belanja,4500.0
2023-01-12,checkout original skincare klt,Kesehatan,180000.0
