tanggal,deskripsi_transaksi,kategori,nominal
2023-07-01,gofood ayam keprabon,Konsumsi,123000.0
2024-10-22,order benang jahit 500 yard,Belanja,2200.0
2023-03-18,checkout cloema mini powerbank,Belanja,76300.0
2023-06-20,checkout tc cas casan xiaomi,Belanja,90000.0
2024-08-17,nyicil minyak goreng fortune cooking,Belanja,47150.0
2024-04-23,solana,Investasi,679000.0
2024-10-31,nyicil [official][bpom] pinkflash melting glossy,Belanja,40900.0
2023-12-28,checkout parsel buah segar,Belanja,279000.0
2024-03-29,cicilan motor,Tagihan,907000.0
2023-07-19,order [promo] [bundling 4 pack],Belanja,118440.0
2023-11-04,pesen nasi katsu sambal,Konsumsi,125000.0
2022-02-22,gofood donuts gift full,Konsumsi,82000.0
2021-08-16,beli perkedel,Konsumsi,116000.0
2023-12-07,nongkrong di janji jiwa,Konsumsi,126000.0
2023-06-25,order cuci gudang! original,Belanja,140000.0
2023-10-03,paket data indosat,Tagihan,28000.0
2023-11-14,saham icbp,Investasi,790000.0
2023-02-12,multifunction bandana dhaulagiri bandana,Belanja,56000.0
2023-08-26,tanaman redwood jepang bonsai,Belanja,10000.0
2022-10-23,kwetiauw kuah,Konsumsi,66000.0
2023-06-29,order wds kacamata anti radiasi,Belanja,6499.0
2023-10-27,polarizer speedometer honda supra,Belanja,27500.0
2019-12-08,pesen yammie goreng,Konsumsi,42000.0
2024-04-01,puskesmas,Kesehatan,334000.0
2024-01-21,patungan sewa mobil,Lain-lain,256000.0
2023-03-29,langganan disney+,Hiburan,54000.0
2024-12-24,emblem depan kap,Belanja,475000.0
2023-07-14,uang lembur,Pendapatan,98000.0
2023-07-19,beli gree wind green fan,Belanja,400000.0
2023-01-30,topup roblox,Hiburan,234000.0
2024-07-10,alana bergo jersey,Belanja,55000.0
2024-12-14,order kemeja putih kerja,Belanja,42140.0
2023-11-18,order parfum unisex tahan lama,Belanja,240000.0
2023-05-29,isi e-money,Transportasi,117000.0
2024-06-07,kompor gas 2 tungku,Belanja,502793.0
2023-05-11,checkout ecentio penggiling daging stainless,Belanja,195000.0
2023-11-18,tixx oven listrik,Belanja,298999.0
2023-10-04,checkout royal mart karpet mobil,Belanja,255000.0
2020-05-21,pesen chicken steak,Konsumsi,116000.0
2024-05-18,nyicil tricks - tricks 180g,Belanja,21285.0
2023-02-09,ongkir gosend,Lain-lain,372000.0
2023-11-03,tiket busway,Transportasi,230000.0
2023-03-30,nonton bioskop,Hiburan,73000.0
2024-05-02,beli mie instan,Belanja,434000.0
2023-06-25,jajan salted caramel,Konsumsi,103000.0
2024-02-28,makan breadtalk,Konsumsi,121000.0
2023-03-02,studio tropik bb size,Belanja,55500.0
2024-05-16,order handuk bayi balita uk.,Belanja,30800.0
2023-08-18,nyicil xiaomi zoom floor selfie,Belanja,399000.0
2024-02-19,scarf / bandana,Belanja,87000.0
2024-12-24,nyicil minyak goreng segitiga bintang,Belanja,19000.0
2024-03-20,topup pubg,Hiburan,476000.0
2024-12-24,checkout parfum confidant /,Belanja,50000.0
2024-11-01,beli sandal selop posee,Belanja,65999.0
2024-03-20,jajan pempek,Konsumsi,129000.0
2022-09-25,jajan tahu gimbal komplit,Konsumsi,145000.0
2023-09-21,nyicil mentega,Belanja,108000.0
2022-05-29,chicken steak,Konsumsi,148000.0
2024-11-12,nyicil softcase leather svl,Belanja,166250.0
2023-11-27,checkout vermont dompet kulit,Belanja,979300.0
2024-05-22,nyicil tomat sayur karuna -,Belanja,38250.0
2024-02-11,checkout joyko gunting kuku ncp-2709,Belanja,10050.0
2024-07-31,checkout la colors hd,Belanja,54250.0
2021-06-22,jajan lele goreng,Konsumsi,98000.0
2024-08-18,checkout bantal guling brendis hotel,Belanja,42999.0
2023-10-21,obat pusing,Kesehatan,102000.0
2024-11-05,beli [spesial diskon] pakeankulo,Belanja,196350.0
2023-11-24,bli kasur,Tempat Tinggal,252000.0
2023-03-13,nyicil sayurhd buah mangga,Belanja,20000.0
2021-08-09,grabfood ayam goreng utuh,Konsumsi,138000.0
2024-04-27,beli frame 9 inch mitsubishi,Belanja,165000.0
2023-02-21,bayar bpjs,Tagihan,110000.0
2019-09-29,grabfood nasi ayam +,Konsumsi,68000.0
2024-02-08,gofood burger king,Konsumsi,234000.0
2023-08-06,bli sepatu futsal,Kesehatan,340000.0
2024-03-18,checkout sajadah kecil bahan,Belanja,14000.0
2023-04-24,checkout xaba - ranai,Belanja,154000.0
2019-11-02,jajan ayam panggang paha,Konsumsi,71000.0
2023-04-26,byr kos,Tempat Tinggal,909000.0
2024-01-25,biaya rumah sakit,Kesehatan,346000.0
2021-11-16,ayam original dada,Konsumsi,136000.0
2023-01-24,tatuis mukena dewasa,Belanja,100000.0
2020-11-01,pesen bakso urat,Konsumsi,130000.0
2023-12-30,order linkswear topi trucker,Belanja,98000.0
2024-08-03,beli materai,Lain-lain,318000.0
2023-11-20,jajan nasi pecel,Konsumsi,120000.0
2024-02-29,lunch box paper,Belanja,1100.0
2023-02-22,dompet pria impor,Belanja,43000.0
2023-07-07,iuran sampah,Tagihan,245000.0
2023-01-13,checkout q&q qnq qq,Belanja,240000.0
2023-02-21,ongkir jne,Lain-lain,285000.0
2023-12-15,jedai jepit rambut jepitan,Belanja,15680.0
2023-11-23,pesen mie hompimpa,Konsumsi,123000.0
2024-04-19,ojol ke stasiun mrt,Transportasi,182000.0
2024-09-05,gofood kopi tuku,Konsumsi,232000.0
2023-11-23,pesen lontong sayur gulai,Konsumsi,95000.0
2023-01-10,order icelab h13 premium kipas,Belanja,89600.0
2023-01-04,patungan bli kado,Lain-lain,475000.0
2023-09-30,order cat mobil toyota innova,Belanja,150000.0
2024-03-04,voucher game,Hiburan,253000.0
2023-06-07,patungan sewa mobil,Lain-lain,168000.0
2022-05-20,geprek matah,Konsumsi,77000.0
2022-01-25,pesen mie ayam,Konsumsi,115000.0
2020-10-31,beli pisang bolen,Konsumsi,148000.0
2024-10-12,sarung tangan motor wanita,Belanja,34999.0
2020-01-18,ayam goreng,Konsumsi,99000.0
2023-05-21,madu hutan akasia super,Belanja,39000.0
2023-04-08,beli spons ajaib pembersih rub,Belanja,4388.0
2023-01-29,dada/paha atas geprek,Konsumsi,26000.0
2023-03-13,langganan chatgpt,Hiburan,173000.0
2023-09-18,pintu,Investasi,445000.0
2023-02-13,skeling gigi,Kesehatan,235000.0
2023-08-06,super 4,Konsumsi,132000.0
2021-08-03,beli chicken tandoori whole,Konsumsi,98000.0
2023-11-17,grabfood nasi goreng,Konsumsi,28000.0
2023-11-27,nyicil beras online -,Belanja,79000.0
2020-07-06,grabfood sambal bajak,Konsumsi,147000.0
2024-02-15,beli dijual smok rpm80 pro,Belanja,369700.0
2024-02-27,grabfood haus,Konsumsi,42000.0
2021-12-03,gofood seblak original,Konsumsi,101000.0
2024-11-03,lemari pakaian 2,Belanja,895000.0
2023-07-10,order azko eglare lampu,Belanja,323900.0
2021-09-02,grabfood paket 5 (,Konsumsi,53000.0
2023-08-29,cicilan paylater,Tagihan,406000.0
2023-06-20,nonton bioskop,Hiburan,409000.0
2023-03-31,beli domba – lamb,Belanja,32000.0
2023-08-03,habbatussauda,Kesehatan,201000.0
2023-06-11,ongkir paxel,Lain-lain,326000.0
2023-04-06,iuran kematian,Lain-lain,440000.0
2024-02-13,nyicil minyak goreng kemasan,Belanja,19000.0
2023-08-15,ongkir jne,Lain-lain,387000.0
2024-10-11,beli marshwillow sweet sensation lip,Belanja,25900.0
2020-01-26,paket lele bakar,Konsumsi,60000.0
2023-04-09,nyicil logitech g213 prodigy rgb,Belanja,717810.0
2022-01-19,cheestea viral,Konsumsi,42000.0
2020-03-04,gofood jumbo biasa,Konsumsi,104000.0
2023-11-19,grabfood nasi daun jeruk,Konsumsi,150000.0
2024-07-03,checkout kaos distro - bahan,Belanja,88000.0
2023-11-20,beli paket ayam goreng,Konsumsi,108000.0
2023-02-16,order custom topi snapback,Belanja,40000.0
2023-11-01,order sades ryunix goze hx1,Belanja,716100.0
2024-12-03,order terlaris mizena miwon tepung,Belanja,414000.0
2024-04-21,topup gopay,Lain-lain,24000.0
2023-05-16,patungan sewa mobil,Lain-lain,175000.0
2020-05-26,mcflurry feat. oreo,Konsumsi,98000.0
2023-12-31,order fan armaggeddon nimitz,Belanja,99000.0
2023-07-02,checkout hvs a4 75 gr,Belanja,51000.0
2024-03-24,iuran rt,Tagihan,506000.0
2022-10-22,mie iblis,Konsumsi,120000.0
2023-06-23,tarik tunai,Lain-lain,328000.0
2023-11-20,gofood sate sapi,Konsumsi,58000.0
2023-10-29,grabfood nasi pecel,Konsumsi,144000.0
2023-02-25,patungan makan,Lain-lain,352000.0
2023-01-04,nyicil jepit rambut korea wanita,Belanja,50000.0
2024-02-24,ongkir j&t,Lain-lain,163000.0
2023-04-28,topup steam,Hiburan,168000.0
2024-01-28,ongkir anteraja,Lain-lain,231000.0
2023-04-08,belanja di superindo,Belanja,235000.0
2023-12-27,sewa lapangan basket,Kesehatan,92000.0
2021-01-19,gofood ceker,Konsumsi,28000.0
2023-10-07,rawat inap,Kesehatan,335000.0
2023-11-09,grabfood ayam bakar bumbu,Konsumsi,101000.0
2023-02-03,jajan babi guling,Konsumsi,165000.0
2024-01-12,beli nasi uduk,Konsumsi,205000.0
2021-12-18,buy 2 get,Konsumsi,106000.0
2023-08-14,tagihan pdam,Tagihan,345000.0
2024-10-01,order kuas roll putih cat,Belanja,46000.0
2023-08-22,tomoro coffee,Konsumsi,227000.0
2024-02-29,beli cerave moisturising cream,Belanja,513000.0
2023-08-10,checkout indomie rasa ayam,Belanja,5330.0
2023-11-23,parkir kantor,Transportasi,61000.0
2024-04-02,checkout tiktok shop,Belanja,707000.0
2024-02-26,order ori charger laptop,Belanja,154990.0
2023-04-07,order speaker bluetooth wireless,Belanja,69000.0
2023-12-08,nongkrong di breadtalk,Konsumsi,107000.0
2023-10-21,beli miyako blender plastik,Belanja,218000.0
2023-07-08,patungan listrik kos,Tempat Tinggal,622000.0
2024-04-25,sewa lapangan voli,Kesehatan,470000.0
2023-10-01,byr bpjs,Tagihan,305000.0
2020-12-15,jajan nasi ayam goreng,Konsumsi,88000.0
2023-09-13,checkout essenli jamur es 50gr,Belanja,27500.0
2024-03-08,order reejust rb softcase,Belanja,42500.0
2023-05-05,ongkir grabexpress,Lain-lain,360000.0
2023-04-29,beli balsem otot geliga 10,Belanja,7228.0
2023-01-03,checkout indomaret,Belanja,699000.0
2023-04-30,tiket mrt,Transportasi,67000.0
2020-05-22,baso aci,Konsumsi,118000.0
2023-11-18,denda kos,Tempat Tinggal,964000.0
2024-08-30,miyako kas 1606,Belanja,232000.0
2023-11-05,topup flazz,Transportasi,118000.0
2023-09-04,shopeefood pecel lele,Konsumsi,155000.0
2024-05-24,nyicil classic midi deco canister,Belanja,75000.0
2023-03-11,order springhouse ugly and,Belanja,68000.0
2023-05-23,gofood coto makassar,Konsumsi,214000.0
2020-07-16,gofood es sirup,Konsumsi,102000.0
2024-05-13,nyicil novel bumi by tere,Belanja,30000.0
2024-03-05,photobox,Hiburan,375000.0
2020-05-02,gofood raspberry jelly cake,Konsumsi,79000.0
2023-07-22,beli terlaris tali ikat motor,Belanja,19900.0
2023-04-04,nyicil sale mainan palang,Belanja,14500.0
2023-03-20,saham goto,Investasi,193000.0
2024-03-14,saham tlkm,Investasi,212000.0
2023-01-17,order keraflex maxi s1,Belanja,250000.0
2023-11-23,nyicil eyeshadow 3 warna,Belanja,35700.0
2023-06-29,nyicil buku tulis,Belanja,791000.0
2024-03-04,ongkir j&t,Lain-lain,218000.0
2023-05-07,cuci motor,Transportasi,221000.0
2023-10-01,wallpaper linen roll,Belanja,24000.0
2022-05-04,teh tawar hangat,Konsumsi,19000.0
2022-08-13,pesen lumpia spesial,Konsumsi,137000.0
2024-01-09,nyicil sarung bantal polos,Belanja,14999.0
2023-03-19,nyicil rexus k9e gaming,Belanja,199000.0
2020-08-26,beli boss cumi pedas,Konsumsi,146000.0
2024-05-25,elfs active sepatu sandal,Belanja,304000.0
2024-03-10,giordani gold essenza,Belanja,329000.0
2024-12-31,checkout bento sekat 2,Belanja,1200.0
2020-09-14,grabfood nasi gudeg krecek,Konsumsi,108000.0
2023-03-04,grabfood 2 pcs,Konsumsi,79000.0
2024-06-29,somethinc twinpack series,Belanja,98000.0
2023-06-06,order stora 64x20.5x69 cm,Belanja,86400.0
2024-05-07,checkout dompet kulit asli pria,Belanja,85000.0
2024-03-26,topup shopeepay,Lain-lain,317000.0
2023-01-25,topup flazz,Transportasi,189000.0
2024-10-29,nyicil wardah eyexpert aqua lash,Belanja,37125.0
2024-03-18,beli raket,Kesehatan,198000.0
2024-06-04,checkout statue action figure one,Belanja,265000.0
2023-04-25,deposit kos,Tempat Tinggal,310000.0
2023-06-17,nongkrong di soto lamongan,Konsumsi,219000.0
2023-12-01,checkout t4ylor swift-parfum wanita,Belanja,65000.0
2024-03-19,k natural white body,Belanja,20000.0
2023-05-14,grab dari rumah temen,Transportasi,199000.0
2023-06-17,lampu baca led/lampu /lampu,Belanja,192780.0
2024-12-26,beli jersey sepeda lengan panjang,Belanja,77500.0
2023-07-11,goride ke indomaret,Transportasi,141000.0
2023-07-24,nyicil cardigan tanpa lengan,Belanja,33475.0
2023-06-16,beli aerostreet hoodie zipper polos,Belanja,189900.0
2024-11-28,checkout healthy choice green mustard,Belanja,34720.0
2023-04-29,saham unvr,Investasi,337000.0
2023-11-07,langganan viu,Hiburan,408000.0
2023-01-01,jajan kerak telor,Konsumsi,147000.0
2024-07-02,order banpresto one piece red,Belanja,235000.0
2023-01-06,nyicil labu siam segar per,Belanja,7500.0
2023-09-04,pancong,Konsumsi,16000.0
2023-05-19,print tugas,Lain-lain,103000.0
2023-06-28,nongkrong di fore coffee,Konsumsi,207000.0
2024-03-13,marlena face mist spray,Belanja,15800.0
2024-02-05,cuci motor,Transportasi,84000.0
2024-03-31,tagihan pdam,Tagihan,519000.0
2024-05-27,order coach black signature,Belanja,290000.0
2024-01-13,karaoke,Hiburan,30000.0
2024-12-05,topup flazz,Transportasi,128000.0
2023-10-24,token listrik,Tagihan,78000.0
2023-11-09,checkout sido muncul minuman,Belanja,25509.0
2023-01-01,isi e-money,Transportasi,123000.0
2024-10-20,beli ibkoper koper w006,Belanja,215000.0
2022-01-27,nasi ayam geprek,Konsumsi,38000.0
2024-03-31,laundry sepatu,Tempat Tinggal,921000.0
2024-07-06,nyicil daging slice tanpa,Belanja,40000.0
2019-09-30,grabfood prekju 1,Konsumsi,68000.0
2023-02-25,jajan pamblo magelangan,Konsumsi,99000.0
2022-06-04,grabfood nasi oseng,Konsumsi,50000.0
2023-12-23,google one,Tagihan,396000.0
2024-05-15,beli gol baby sikat,Belanja,12400.0
2024-01-01,shopeefood nasi uduk kebon kacang,Konsumsi,73000.0
2024-11-25,order wcf one piece elbaf,Belanja,158200.0
2023-08-24,minyak kayu putih,Kesehatan,157000.0
2023-10-19,checkout your official store,Belanja,5490.0
2024-11-28,nyicil 1 roll benang,Belanja,4499.0
2024-04-27,nonton bioskop,Hiburan,465000.0
2023-02-24,beli rendang daging sapi,Belanja,155000.0
2021-06-28,mie setan lv,Konsumsi,119000.0
2023-09-10,kado,Belanja,213000.0
2024-01-17,cicilan paylater,Tagihan,554000.0
2024-10-01,nyicil topi sepeda - restrap,Belanja,250000.0
2023-08-19,betadine,Kesehatan,356000.0
2020-04-02,jajan chicken skin,Konsumsi,76000.0
2024-08-13,checkout hanasui serum vit,Belanja,32000.0
2023-01-03,gofood telur dadar,Konsumsi,65000.0
2024-10-03,beli pulley motor kompresor shark,Belanja,112000.0
2023-01-05,cek gula darah,Kesehatan,393000.0
2024-03-25,iuran sampah,Tagihan,332000.0
2023-11-29,beli oxva xlim pro,Belanja,300000.0
2023-09-10,checkout topi bucket hat naughty,Belanja,89940.0
2023-02-03,google one,Tagihan,93000.0
2023-10-25,tagihan pdam,Tagihan,296000.0
2023-04-10,bli tahu bulat,Konsumsi,86000.0
2023-12-15,checkout saw chain c85 chisel,Belanja,448000.0
2022-01-25,pesen nasi ati,Konsumsi,66000.0
2023-08-30,topup shopeepay,Lain-lain,261000.0
2023-08-25,topup flazz,Transportasi,39000.0
2023-01-08,cashback,Pendapatan,921000.0
2024-04-29,topup shopeepay,Lain-lain,223000.0
2023-11-19,beli bebek original,Konsumsi,40000.0
2023-12-30,order abaya premium mewah gamis,Belanja,183987.0
2023-09-30,bli case hp,Belanja,255000.0
2023-03-31,beli nasi ayam geprek,Konsumsi,82000.0
2023-08-30,topup linkaja,Lain-lain,64000.0
2023-02-28,nyicil etude house -,Belanja,1999.0
2024-05-20,beli vaseline healthy bright gluta,Belanja,162500.0
2020-02-21,jajan nasi + telur,Konsumsi,119000.0
2022-06-28,gofood paket geprek,Konsumsi,85000.0
2023-01-16,checkout vetsand pasir kucing 25l,Belanja,52530.0
2024-06-26,checkout lanyard hype style compatible,Belanja,400000.0
2023-11-23,tagihan pdam,Tagihan,682000.0
2023-11-10,kacamata minus bor tanpa,Belanja,35799.0
2023-07-15,kasih tukang parkir,Lain-lain,243000.0
2023-11-23,jajan coklat - kacang,Konsumsi,97000.0
2024-04-17,checkout sarung donggala kdt,Belanja,210000.0
2023-06-16,karaoke,Hiburan,157000.0
2024-03-25,checkout cuci gudang tc44,Belanja,27300.0
2020-05-31,grabfood paket komplit,Konsumsi,149000.0
2023-12-07,checkout benih timun unggul,Belanja,14000.0
2022-03-06,pesen kfc red hot,Konsumsi,62000.0
2024-05-29,order botol minum thermos ts-111,Belanja,187200.0
2023-04-16,checkout impodio talenan kayu,Belanja,33300.0
2023-05-23,beli goojodoq soundbar speaker tv,Belanja,278999.0
2024-10-26,order x-urband official - a530,Belanja,178800.0
2024-04-26,biaya bi fast,Lain-lain,42000.0
2023-12-27,nyicil custom gantungan kunci akrilik,Belanja,15000.0
2023-02-06,langganan chatgpt,Hiburan,428000.0
2024-08-04,beli wakakids payung transparan polos,Belanja,26900.0
2023-02-12,beli freshcare smash double,Belanja,24960.0
2023-05-28,beli jrp - roller cvt,Belanja,60775.0
2023-12-29,order celemek apron pvc,Belanja,49500.0
2021-08-02,jajan pak le,Konsumsi,70000.0
2024-06-08,checkout hair dryer philips essential,Belanja,265000.0
2023-11-16,pesen hemat a,Konsumsi,79000.0
2023-10-15,checkout sweater rajut collar by,Belanja,159000.0
2024-09-20,nyicil beras ir premium 1,Belanja,28000.0
2022-07-25,nasi plecing,Konsumsi,137000.0
2023-11-04,grabfood 1.siomay kukus,Konsumsi,32000.0
2023-11-30,pasir ajaib kemasan 1kg,Belanja,45000.0
2023-01-04,pak ogah,Lain-lain,240000.0
2021-04-12,colonel yakiniku,Konsumsi,25000.0
2022-01-21,jajan paket es teh,Konsumsi,96000.0
2023-03-09,antangin,Kesehatan,161000.0
2022-12-05,matcha latte baked,Konsumsi,97000.0
2024-05-07,checkout tasbih mutiara air tawar,Belanja,500000.0
2024-04-20,kipas mini portable,Belanja,12000.0
2023-03-27,main bowling,Hiburan,298000.0
2024-05-03,nyicil vegeplant vp69 -,Belanja,89000.0
2021-06-20,bubur ketan hitam,Konsumsi,92000.0
2023-02-19,beli water jar / botol,Belanja,45900.0
2024-11-27,order somethinc ceramic skin saviour,Belanja,169000.0
2023-08-14,langganan chatgpt,Hiburan,91000.0
2024-11-09,beli terlaris celana dalam,Belanja,80000.0
2023-01-16,beli nivea deodorant antiperspirant,Belanja,74555.0
2023-11-13,nyicil hanger / gantungan baju,Belanja,23310.0
2023-10-27,tilang,Lain-lain,313000.0
2023-04-30,order deli gaming chair kursi,Belanja,996000.0
2023-08-16,laundry kiloan,Tempat Tinggal,100000.0
2023-09-17,makan yoshinoya,Konsumsi,32000.0
2023-07-14,order sikaceram 200 ta mortar,Belanja,57700.0
2020-05-31,pesen nasgor/magelangan seafood,Konsumsi,35000.0
2023-01-13,jajan babi panggang,Konsumsi,20000.0
2024-02-10,masker wajah australia skin,Belanja,253000.0
2019-11-10,grabfood yamie polos manis,Konsumsi,123000.0
2023-08-13,uang beasiswa,Pendapatan,313000.0
2024-07-03,jajan gule,Konsumsi,40000.0
2023-08-30,order mie instan sedap/indomie,Belanja,3500.0
2020-12-22,gofood kikil gulai,Konsumsi,75000.0
2023-09-27,seafood ayu,Konsumsi,200000.0
2024-04-05,grabfood tomoro coffee,Konsumsi,106000.0
2023-12-11,ganti oli,Transportasi,190000.0
2024-02-16,grabfood tomoro coffee,Konsumsi,80000.0
2023-10-28,ummayah abaya set,Belanja,253339.0
2023-08-24,beli tas ransel pria alto,Belanja,152000.0
2023-10-06,checkout rak plastik hitam,Belanja,71499.0
2023-06-18,cicilan motor,Tagihan,261000.0
2023-01-19,checkout ready stok tanaman buah,Belanja,183000.0
2023-11-19,gofood ala 8,Konsumsi,102000.0
2021-08-08,25% robusta,Konsumsi,57000.0
2023-10-06,ganti oli,Transportasi,79000.0
2019-12-08,beli lomie,Konsumsi,112000.0
2024-10-09,beli techdoo watsons original,Belanja,26900.0
2019-12-01,gofood cimol pedas,Konsumsi,20000.0
2023-07-27,token listrik,Tagihan,698000.0
2020-02-24,gofood triple burger,Konsumsi,20000.0
2023-09-05,checkout ikan gabus giling,Belanja,79999.0
2023-12-27,order crop top good girl,Belanja,45000.0
2022-11-08,jajan mi dok-dok (rebus),Konsumsi,22000.0
2023-05-25,obat flu,Kesehatan,461000.0
2024-04-11,tiket krl,Transportasi,48000.0
2023-08-19,photobox,Hiburan,69000.0
2022-05-10,grabfood nasi goreng,Konsumsi,81000.0
2021-11-01,pesen sate ayam,Konsumsi,29000.0
2024-10-11,checkout dunlopillo premium towel,Belanja,189000.0
2023-01-27,ongkir j&t,Lain-lain,426000.0
2024-03-09,yooyee 579 lunch,Belanja,100000.0
2024-03-03,karaoke,Hiburan,212000.0
2023-07-27,langganan icloud,Tagihan,898000.0
2024-12-22,nyicil minyak rem jumbo,Belanja,6850.0
2023-08-15,belanja di superindo,Belanja,99000.0
2023-04-18,beli sirloin double,Konsumsi,57000.0
2023-06-03,checkout tiktok shop,Belanja,447000.0
2023-04-20,makan mcd,Konsumsi,127000.0
2024-03-27,order daiso stainless steel,Belanja,33000.0
2023-06-16,nongkrong di soto lamongan,Konsumsi,22000.0
2020-08-27,jajan ayam geprek,Konsumsi,105000.0
2023-10-21,ongkir paxel,Lain-lain,318000.0
2023-04-22,nonton bioskop,Hiburan,312000.0
2020-02-19,jajan seblak original,Konsumsi,39000.0
2024-03-10,kas kelas,Lain-lain,219000.0
2023-09-28,ojol ke futsal,Transportasi,234000.0
2023-07-01,beli rok fashion kemewahan megar,Belanja,110000.0
2024-01-25,"beli setrika philips hd1172 ,ceramic",Belanja,319000.0
2022-11-28,jajan nasi +,Konsumsi,78000.0
2024-11-03,sumbangan pengamen,Lain-lain,350000.0
2023-02-03,checkout elle apparel original,Belanja,199950.0
2023-11-20,order hanasui serum 20ml,Belanja,25000.0
2023-07-23,saham arto,Investasi,877000.0
2023-03-10,beli raket,Kesehatan,303000.0
2023-09-24,shopeefood soto betawi,Konsumsi,119000.0
